id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,rating
1048410,Spacious studio w rear deck near Rock Creek Park,5771803,Anneliese,,"Brightwood Park, Crestwood, Petworth",38.95132,-77.02831,Entire home/apt,100,3,50,7/16/2017,0.69,1,21,0,,4.74
1062050,Close to everything corporate rental-6 months min,5846635,Adrienne,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.87602,-77.02025,Entire home/apt,131,3,46,8/31/2021,0.49,1,76,7,,4.84
1083336,Beautiful Renovated Rowhome in DC,5956393,Kyle,,"Brightwood Park, Crestwood, Petworth",38.94995,-77.02011,Entire home/apt,286,25,321,7/26/2021,3.7,2,355,1,,4.84
1092713,Heart DuPont - Deluxe 1BR/1BA/Kitchen/Opt Parking,511136,Tommy,,"Dupont Circle, Connecticut Avenue/K Street",38.9086,-77.04841,Entire home/apt,104,1,361,9/12/2021,7.58,4,152,29,,4.56
1106738,Entire home/apt in Washington,6076215,Mark,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92275,-77.04161,Entire home/apt,120,180,0,,,1,0,0,,
1126839,"Beautiful, Sunny Private Room in DC",192856,Ruzgar,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91588,-77.02539,Private room,95,4,61,4/19/2021,0.77,1,1,2,,4.93
1138235,Georgetown 3BR Townhouse 2019 Remodel Patio Garage,5598784,Christian,,"Georgetown, Burleith/Hillandale",38.90381,-77.06288,Entire home/apt,999,3,17,5/20/2019,0.23,1,44,0,,4.71
1177438,1890s Rowhouse @ Union Inn,6027536,Freddie,,"Union Station, Stanton Park, Kingman Park",38.90419,-77.0022,Entire home/apt,156,2,216,8/26/2021,2.29,2,53,22,,4.74
1185566,"Stylish 4BR Home, Walk to Zoo and Metro",6483445,Chris,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93049,-77.044,Entire home/apt,350,3,17,8/6/2019,0.65,3,0,0,,4.75
1205516,02. Small furnished room in Washington,3672670,Dennis,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.87164,-77.01247,Private room,49,1,312,9/6/2021,4.3,15,162,33,,4.47
1213652,2 Beds in Private Apt near DC Convention Center,6624445,Colin,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91341,-77.01551,Entire home/apt,85,14,65,12/1/2020,0.75,2,320,2,,4.34
1225965,Part City Part Country Homestay!,6686327,Yolanda,,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",38.92987,-77.08388,Entire home/apt,325,2,15,10/27/2019,0.16,1,365,0,,4.43
1245292,Railroad Retirement w/Private Bath in Chevy Chase!,5448602,Maureen,,"Hawthorne, Barnaby Woods, Chevy Chase",38.96594,-77.078,Private room,69,1,323,8/28/2021,4.49,4,357,24,,4.92
1273717,DC House with cat opposite park,6932915,Hester,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9326,-77.0465,Entire home/apt,182,3,13,7/24/2021,0.35,1,11,1,,4.82
1279381,Quiet Retreat: Walk to Woodley Park Metro,6961905,Theresa,,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",38.92414,-77.05734,Entire home/apt,175,3,88,9/12/2021,1.36,1,91,3,,4.92
1280092,Convenient & Comfortable in Petworth,5243622,Ariel,,"Brightwood Park, Crestwood, Petworth",38.94099,-77.02121,Entire home/apt,120,2,93,9/12/2021,2.29,1,173,27,,4.74
1281015,"Private, Spacious Retreat in Awesome Location!",6970679,Kay,,"Union Station, Stanton Park, Kingman Park",38.90196,-76.99841,Entire home/apt,115,3,331,8/29/2021,4.27,6,69,17,,4.84
1284169,"Bright, Beautiful, Steps to Metro",3393172,Roya,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9277,-77.03122,Entire home/apt,100,28,214,6/12/2021,2.86,2,0,4,,4.91
1294300,Spacious 1-bedroom apt. with off-street parking,7037040,Christopher,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93246,-77.04259,Entire home/apt,99,2,166,7/19/2020,3.44,1,0,0,,4.92
1294389,Metro 2 Blocks - Cozy w/Amenities,7037742,Irmen Family,,"Brightwood Park, Crestwood, Petworth",38.93771,-77.02872,Entire home/apt,100,3,32,8/29/2021,1.32,2,307,4,,4.63
1301928,"Dupont, U St, Adams Morgan Central Apt",241250039,Dennis And Rene,,"Dupont Circle, Connecticut Avenue/K Street",38.91726,-77.03996,Entire home/apt,120,4,45,4/27/2021,0.66,7,227,2,,4.42
1386754,Spacious rowhouse near Rock Creek Park,588140,Preston,,"Brightwood Park, Crestwood, Petworth",38.94305,-77.03817,Entire home/apt,165,14,10,8/18/2019,0.21,1,1,0,,5
1396350,DC Historic Rowhouse English Basement Unit-2BR,2487776,Yavar,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91935,-77.01181,Entire home/apt,116,2,69,4/12/2021,1.66,1,16,1,,4.9
1407284,1 bedroom Suite in Columbia Heights,2231801,Juanita,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92519,-77.02925,Private room,45,7,29,6/28/2021,0.56,2,289,2,,4.41
1416138,Relax and Sleep in Class in Shaw,7630547,Joel,,"Shaw, Logan Circle",38.91362,-77.02272,Private room,61,1,193,9/5/2021,3.83,3,73,17,,4.74
1446230,Long Term Luxury: Exquisite Studio AdMo,3574033,Grace,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92616,-77.03642,Entire home/apt,118,120,19,8/14/2020,0.24,5,169,0,,4.72
1449453,Efficiency Suite 1 bedroom - great location,7382157,Ann,,"Union Station, Stanton Park, Kingman Park",38.89614,-76.9754,Entire home/apt,67,2,25,6/10/2018,0.35,1,0,0,,4.23
1472332,★Free Parking . Queen Bed Comfy With Patio ★,7882953,Escale,,"North Michigan Park, Michigan Park, University Heights",38.94858,-76.99163,Private room,62,3,60,8/31/2019,1.02,3,356,0,,4.95
1484387,"Master BR (free parking), Columbia Heights",2639916,Georg,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93105,-77.0257,Private room,120,20,16,4/14/2015,0.2,1,365,0,,4.69
1488282,"Chic Oasis ♥ Clean, Close to Metro",2629218,Lexie And Graham,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93384,-77.02782,Entire home/apt,115,4,404,9/6/2021,4.6,2,143,33,,4.71
1528509,Family friendly row house!,1267242,Milli,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9338,-77.0273,Entire home/apt,699,2,12,1/22/2017,0.14,2,363,0,,5
1537822,Park View Apt: parking | kitchen | wifi | garden,8199495,Natalya,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93362,-77.02555,Entire home/apt,84,2,92,7/9/2021,3.14,2,0,23,,4.92
1561287,Charming Adams Morgan bedroom in DC,8308015,Jana,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92328,-77.04052,Private room,78,4,57,8/7/2021,1.38,2,358,4,,4.77
1571112,"Surprisingly Sunny, Arty Apartment",8354112,Marcy,,"Dupont Circle, Connecticut Avenue/K Street",38.9147,-77.0402,Entire home/apt,145,180,132,6/1/2020,1.47,2,16,0,,4.94
1588843,Cozy Trinidad in-law suite,7777552,Sejal,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90609,-76.98975,Entire home/apt,89,4,78,8/13/2021,1.22,1,354,1,,4.55
1601459,Master Bedroom with private bath in group house,3343073,David,,"Brightwood Park, Crestwood, Petworth",38.94012,-77.03388,Private room,40,1,43,9/5/2016,0.45,1,0,0,,4.73
1613892,Charming 1BR English Basement Apt.,8591234,Sean,,"Union Station, Stanton Park, Kingman Park",38.89489,-76.98935,Entire home/apt,110,2,285,9/7/2021,3.11,10,150,8,,4.79
1628328,Private row house apartment nestled in Shaw,8654665,Jason & Sandi,,"Shaw, Logan Circle",38.9126,-77.01748,Entire home/apt,130,2,353,9/7/2021,4.61,1,343,15,,4.91
1628600,Spacious 2 BR Rowhouse for Tourists or City Living,8656111,Christine,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93565,-77.02767,Entire home/apt,205,2,6,8/29/2021,0.83,1,9,6,,4.83
1641184,Peaceful Oasis Near U St/Dupont; Private Bedroom,8713526,Rae,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91983,-77.0393,Private room,79,28,70,8/14/2021,0.72,1,278,2,,4.9
1667080,Private & Comfortable NoMa Studio,8828921,Tony,,"Union Station, Stanton Park, Kingman Park",38.90597,-77.00021,Entire home/apt,96,2,226,9/5/2021,2.58,1,128,13,,4.91
1673359,COVIDfree Urban Elegance in Central DC Rowhouse,8857751,Rosa,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92305,-77.03025,Private room,75,3,48,9/6/2021,1.13,1,89,4,,4.71
1688139,Super Sunny Studio AdMo - Great Location,476581,KoKo,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91897,-77.0464,Entire home/apt,74,15,19,6/8/2021,0.21,1,95,2,,4.29
1690515,Quiet Corner Unit Central to All!!,3574033,Grace,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92649,-77.0383,Entire home/apt,248,28,0,,,5,365,0,,
1692215,Near DuPont 2BR/2BA Short Term/Long Term,228995058,Jessie,,"Dupont Circle, Connecticut Avenue/K Street",38.91743,-77.03763,Entire home/apt,110,10,31,6/5/2021,0.57,1,168,6,,4.61
1718584,Full House Near Convention Center Rhode Island NW,6624445,Colin,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91343,-77.01452,Entire home/apt,175,30,78,3/3/2020,1.63,2,360,0,,4.49
1761677,"Classic scandinavian, kid haven",9260186,Maj,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92914,-77.04176,Entire home/apt,325,3,64,8/22/2021,0.73,1,128,6,,4.92
1778080,"Gorgeous Washington, D.C. Getaway",9335278,Jennifer,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92263,-77.04492,Entire home/apt,120,4,66,9/29/2018,0.86,1,342,0,,4.46
1789722,Top Listing! Large 1BR Zen Boutique,9391057,Jenny,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93115,-77.03846,Entire home/apt,132,2,361,8/9/2021,4.14,2,148,23,,4.9
1806338,Exceptionally large and bright  bedroom,9462131,Marina,,"Capitol Hill, Lincoln Park",38.88981,-76.98762,Private room,90,4,72,8/14/2021,0.81,2,316,7,,4.85
1821276,Samurai themed room next to metro,7042945,RoDeece,,"Douglas, Shipley Terrace",38.8418,-76.97696,Private room,99,21,141,1/9/2021,1.7,5,15,7,,4.76
1824864,Gracie's Place on Capitol Hill,9550761,Sheila,,"Union Station, Stanton Park, Kingman Park",38.89864,-76.987747,Private room,132,2,58,9/12/2021,1.98,1,174,18,,4.9
1826665,Trendy & Private Suite - Perfect To Explore DC!,916470,Aurielle & Dave,,"Brightwood Park, Crestwood, Petworth",38.95453,-77.02038,Entire home/apt,84,2,19,9/5/2021,2.74,1,0,19,,5
1826731,"Spacious, Hill Rowhouse with adorable cats!",6256112,David,,"Capitol Hill, Lincoln Park",38.88397,-76.98605,Entire home/apt,140,5,7,1/23/2021,0.09,1,0,1,,5
1838623,Furnished Private Room South of Takoma D.C.,9542055,Diane,,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.96885,-77.00968,Private room,22,30,8,8/18/2021,0.37,2,238,1,,5
1841397,Furnished Large Private Room S. of Takoma D.C.,9542055,Diane,,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.96971,-77.00793,Private room,26,30,16,2/23/2021,0.26,2,258,4,,4.75
1860120,Pet Friendly Private BSMT w/Parking & Backyard,10470695,Miguel,,"Brightwood Park, Crestwood, Petworth",38.94334,-77.01426,Entire home/apt,90,2,146,5/23/2021,3.6,1,0,2,,4.95
1864715,Beautiful 1 BR Apt | Pool | Gym | Washer / D,9419684,Churchill,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89988,-77.03341,Entire home/apt,195,5,10,10/12/2019,0.11,16,361,0,,4.9
1867513,Lux 2 BR Near White House | Wifi+Gym+Min to Metro,9419684,Churchill,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89988,-77.03341,Entire home/apt,299,5,26,1/5/2020,0.29,16,365,0,,4.76
1870185,One bedroom in 2 bedroom apartment with parking,9692598,Natasha,,"Brightwood Park, Crestwood, Petworth",38.93928,-77.02139,Private room,80,20,41,4/21/2018,0.46,1,268,0,,4.78
1875603,Safari themed room next to metro,7042945,RoDeece,,"Douglas, Shipley Terrace",38.84143,-76.9785,Private room,34,21,129,6/11/2021,1.48,5,92,9,,4.65
1875762,Penthouse Victorian Suite Heart DC,9770738,Dexter,,"Brookland, Brentwood, Langdon",38.92358,-76.99152,Entire home/apt,149,3,48,8/17/2020,1.34,1,365,0,,4.44
1880860,Near the US Capitol,9792214,Ethel,,"Capitol Hill, Lincoln Park",38.88466,-76.98084,Private room,90,4,137,10/11/2019,1.54,1,364,0,,4.35
1886627,Amazing Studio in Great Location!,6653570,Sara,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93423,-77.03128,Entire home/apt,60,5,4,2/28/2021,0.04,1,44,2,,4.67
1896951,Mid-Century in Rock Creek Park,9789671,Peggy & Paul,,"Colonial Village, Shepherd Park, North Portal Estates",38.98979,-77.04603,Private room,90,2,125,8/19/2021,1.44,1,355,4,,4.84
1901631,2BR/1BA Guest Suite - Union Station,9011212,David,,"Union Station, Stanton Park, Kingman Park",38.90159,-76.99919,Entire home/apt,112,90,178,2/14/2021,1.96,3,0,5,,4.91
1936134,Modern DC Northwest Apartment with Parking Spot,10017900,Elizabeth,,"Friendship Heights, American University Park, Tenleytown",38.95243,-77.07164,Entire home/apt,129,2,198,9/14/2021,2.33,1,286,11,,4.92
1941003,Spacious Room 1 block from Green/Yellow line 3-10,328471,Darrell,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92996,-77.02982,Private room,27,1,51,6/28/2021,0.97,4,0,3,,4.48
1944504,Charming two-bedroom Kalorama,10057663,Victoria,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91896,-77.04659,Entire home/apt,105,180,0,,,1,83,0,,
1978626,Private 1BR/1BA/Full Kitchen DC Apt Near Metro/Bus,3643066,Kara And Susan,,"Takoma, Brightwood, Manor Park",38.97735,-77.02458,Entire home/apt,79,4,124,10/26/2020,1.79,1,132,2,,4.94
1997483,GREAT SOCIAL DISTANCING Instaworthy Couples Nest | Blazing Fast 1GIG Wifi - 3 blocks to Capitol - Entire Top Two Floors of Detached Home.  Gorgeous East Capitol Street.  Best location in DC.,10292686,Brian,,"Capitol Hill, Lincoln Park",38.88946,-77.00131,Entire home/apt,251,2,20,9/27/2020,0.3,23,333,2,,4.8
2032214,Bright and Modern U Street Studio,2077502,Ross,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9196,-77.04135,Entire home/apt,79,2,137,9/15/2021,1.88,1,284,15,,4.73
2033421,Modern Bedroom in Renovated Solar DC Rowhouse,3331633,Joe,,"Brookland, Brentwood, Langdon",38.91881,-76.9861,Private room,70,14,78,8/11/2019,1.01,2,365,0,,4.69
2060129,GREAT SOCIAL DISTANCING Cozy Hideaway In Secluded Courtyard - Blazing Fast 1 GIG WIFI - Modern Kitchen  - Huge Landscaped Courtyard - Gorgeous Street.  Three blocks to Capitol.,10292686,Brian,,"Capitol Hill, Lincoln Park",38.89068,-77.00155,Entire home/apt,160,2,24,7/16/2021,0.39,23,236,13,,4.88
2070286,Perfect for Inauguration (huge home and brand new),10412969,Christina,,"Hawthorne, Barnaby Woods, Chevy Chase",38.96319,-77.07822,Entire home/apt,2159,3,0,,,1,88,0,,
2089771,Corporate Fully Furnished Studio in Dupont Circle,10666699,Cedric,,"West End, Foggy Bottom, GWU",38.9076,-77.04689,Entire home/apt,125,4,33,7/23/2021,0.54,1,29,1,,4.23
2093954,*Private-Suite Lux Bath Near Metro*,1972308,David,,"Union Station, Stanton Park, Kingman Park",38.89959,-77.0027,Private room,98,3,28,11/20/2014,0.31,1,356,0,,4.75
2097166,Comfort & Charm in Georgetown - 3BD,19624207,Ric,,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",38.90632,-77.08163,Entire home/apt,225,3,86,8/8/2021,1.1,2,0,9,,4.74
2098615,Cozy Pied-à-Terre @ Union Inn,6027536,Freddie,,"Union Station, Stanton Park, Kingman Park",38.9042,-77.00228,Entire home/apt,144,7,130,1/7/2021,1.41,2,10,6,,4.86
2104840,Beautiful 2 bed/2 bath apartment on 14th St,10731291,Clare,,"Shaw, Logan Circle",38.91202,-77.03298,Private room,375,7,0,,,1,83,0,,
2111965,Large bedroom in Cozy brick house,9354986,Jonathon,,"Takoma, Brightwood, Manor Park",38.96725,-77.02451,Private room,75,1,15,2/28/2021,0.19,5,337,2,,4.87
2115421,"Nice room for rent on 18th st, few mins to Dupont",315148,John,,"Dupont Circle, Connecticut Avenue/K Street",38.90645,-77.03694,Private room,55,1,2,9/13/2021,2,32,353,2,,3.5
2137730,Fun cheerful apt in heart of DC,10285421,Medea,,"Union Station, Stanton Park, Kingman Park",38.89957,-76.99737,Private room,60,7,9,12/23/2019,0.19,1,323,0,,4.78
2141766,"Stylish suite in DC, free parking",10930361,Kim,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.92317,-77.00073,Entire home/apt,84,2,309,9/10/2021,3.57,1,65,38,,4.69
2187594,1 BR Corporate/Vacation Apartment,11154497,Stephen,,"Brightwood Park, Crestwood, Petworth",38.95356,-77.03007,Entire home/apt,52,7,123,8/25/2021,1.72,1,244,13,,4.98
2201654,Fun Mt. Pleasant Studio near Zoo!,11231930,Elizabeth,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93049,-77.04279,Entire home/apt,99,1,526,9/6/2021,7.02,1,293,70,,4.86
2215303,1 Block to Metro in Creative Group House,328471,Darrell,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92902,-77.03006,Private room,31,1,234,9/7/2021,3.16,4,53,16,,4.53
2231106,"Cozy 1 BR Apt Near Stanton Park, Parking, Mid Aug",9703984,Ellie,,"Union Station, Stanton Park, Kingman Park",38.89515,-76.99658,Entire home/apt,85,1,20,2/27/2021,0.27,2,4,1,,4.7
2241084,Gem of a townhouse near Dupont Circle/ Georgetown,11418968,Reehana,,"Georgetown, Burleith/Hillandale",38.91031,-77.05335,Entire home/apt,179,5,92,3/14/2020,1.76,1,12,0,,4.89
2257433,Dreamy 1Bed/1.5Bath +Parking,3574033,Grace,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9244,-77.03576,Entire home/apt,139,3,48,9/4/2021,0.71,5,334,6,,4.56
2257488,"Dream loft, quiet in the city + Parking",3574033,Grace,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92533,-77.03463,Entire home/apt,192,6,127,8/14/2021,2.06,5,312,8,,4.38
2263350,DuPont Escape,17633,Charlotte,,"Dupont Circle, Connecticut Avenue/K Street",38.90873,-77.04414,Entire home/apt,195,6,83,8/15/2021,3.4,49,0,9,,4.62
2277705,Charming Lincoln Park Apartment,11630609,Steven And Stephanie,,"Capitol Hill, Lincoln Park",38.88928,-76.98704,Entire home/apt,115,2,257,8/31/2021,2.97,1,139,37,,4.86
2278965,International Jungle 1 B in an ideal location!,1109162,Becky,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.88079,-77.01858,Entire home/apt,144,4,21,3/15/2020,0.86,1,353,0,,4.9
2289912,"Spacious, private 1BR garden suite",8261484,Courtney &  Rabih,,"Brightwood Park, Crestwood, Petworth",38.94177,-77.02337,Entire home/apt,291,2,200,3/12/2020,2.31,1,87,0,,4.73
2302031,Located in the Heart of DC,11756990,Cherie,,"Shaw, Logan Circle",38.91195,-77.01991,Private room,85,2,301,9/6/2021,4.14,2,118,8,,4.85
2304761,Lovely private room close to Dupont circle,315148,John,,"Dupont Circle, Connecticut Avenue/K Street",38.91567,-77.0423,Private room,55,5,8,6/9/2021,0.15,32,268,1,,4.71
2308259,Georgetown 2 b-Garden Apt,11788216,Samia,,"Georgetown, Burleith/Hillandale",38.9054,-77.06684,Entire home/apt,189,3,81,7/17/2021,1.29,1,53,3,,4.76
2308761,Stylish Basement w/ parking at amazing location!,11771833,Luisa,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.87859,-77.02019,Entire home/apt,149,2,129,2/29/2020,1.5,2,9,0,,4.72
2322021,Cozy Private Room in Glover Park - DC,11860491,Can,,"Cathedral Heights, McLean Gardens, Glover Park",38.92157,-77.08058,Private room,80,3,0,,,1,0,0,,
2343987,Bedroom in Capitol Hill row-house,11970274,Michael,,"Union Station, Stanton Park, Kingman Park",38.89716,-76.99667,Private room,50,2,365,6/15/2021,4.08,1,238,9,,4.75
2346018,Your Own Historic Row House Suite,11980555,Lea,,"West End, Foggy Bottom, GWU",38.90244,-77.0502,Entire home/apt,90,2,351,9/9/2021,4.1,12,77,19,,4.59
2351587,Spacious & Modern in West End,1864688,Blü Properties,,"West End, Foggy Bottom, GWU",38.90308,-77.05063,Entire home/apt,96,1,308,8/27/2021,3.62,15,1,35,,4.8
2361802,Historic Home steps from Capitol,12062787,Shana,,"Capitol Hill, Lincoln Park",38.88277,-77.00837,Entire home/apt,175,3,279,8/14/2021,3.21,1,238,14,,4.87
2365726,One Bedroom for Rent in Rowhouse,6355960,Matthew,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.9171,-77.00075,Private room,55,1,73,7/4/2021,1.78,3,342,6,,4.93
2371799,Lux 2 Bedroom near White House w/wifi,9419684,Churchill,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89988,-77.03341,Entire home/apt,299,5,14,2/17/2017,0.2,16,350,0,,4.79
2380536,Spacious 1BR in Capitol Hill,12161205,Terry,,"Capitol Hill, Lincoln Park",38.88326,-76.99207,Entire home/apt,130,3,110,8/21/2021,2.29,2,321,10,,4.92
2466942,Cozy Colonial N Convenient Location,12615669,Susanne,,"Colonial Village, Shepherd Park, North Portal Estates",38.98717,-77.03565,Private room,120,3,53,9/16/2020,0.71,1,355,0,,4.94
2467457,"Spacious, central, walkable, ideal for long stays",1000206,Seung,,"Shaw, Logan Circle",38.912617,-77.032761,Entire home/apt,100,14,49,2/28/2020,1.29,1,15,0,,4.94
